epoch,fill_requirement,loss,lr,val_best_iou,val_loss
0,True,0.2767753048435501,1e-04,0.8675,0.8028000563383102
1,True,0.3027069134880667,1e-04,0.871875,0.5786378800868988
2,True,0.30085607721753743,1e-04,0.8609375,0.590810889005661
3,True,0.30536084505526917,1e-04,0.8774999999999998,0.6205966591835022
4,True,0.2860655805338984,1e-04,0.8759375,0.644623664021492
5,True,0.285482586434354,1e-04,0.8753125,0.5347089797258378
6,True,0.3104982622615669,1e-04,0.8775000000000002,0.5597057402133941
7,True,0.30595884119038996,1e-04,0.8612500000000001,0.7030884236097336
8,True,0.2999391417140546,1e-04,0.8603125,0.6568808883428574
9,True,0.2823989404284436,6.9999995e-05,0.8724999999999999,0.6245802879333496
10,True,0.28584618652644367,6.9999995e-05,0.8653124999999999,0.5610623478889465
11,True,0.27162264572537465,6.9999995e-05,0.8856249999999999,0.5576703786849976
12,True,0.2831722946270652,6.9999995e-05,0.8821875,0.5422254383563996
13,True,0.2711504615843296,6.9999995e-05,0.8753124999999999,0.5452254056930542
14,True,0.2697590035588845,6.9999995e-05,0.8859375,0.5551897317171097
15,True,0.2867211456856002,6.9999995e-05,0.8724999999999999,0.598196142911911
16,True,0.2771525407290977,6.9999995e-05,0.8796875,0.5545321375131607
17,True,0.26210276759836987,6.9999995e-05,0.8821875,0.573831070959568
18,True,0.2636472048966781,6.9999995e-05,0.8540625000000001,0.6133480131626129
19,True,0.26367341056466104,6.9999995e-05,0.8846874999999998,0.5374608248472214
20,True,0.26091115811596743,4.8999995e-05,0.871875,0.5590120375156402
21,True,0.25623649442973345,4.8999995e-05,0.8621875000000001,0.5744294717907905
22,True,0.2570518673762031,4.8999995e-05,0.86875,0.5756156042218208
23,True,0.25592120733598006,4.8999995e-05,0.8765625,0.5699480965733528
24,True,0.2695864685203718,4.8999995e-05,0.8696875000000001,0.612820053100586
25,True,0.25411358190619426,3.4299996e-05,0.8671875,0.5384555071592331
26,True,0.24916437556562215,3.4299996e-05,0.8734375,0.5563644856214524
27,True,0.2451046268577161,3.4299996e-05,0.871875,0.5567697167396546
28,True,0.24319755341047827,3.4299996e-05,0.8768750000000001,0.5673352837562561
29,True,0.23976041464054065,3.4299996e-05,0.878125,0.551214161515236
30,True,0.23888261700453967,2.4009996e-05,0.8765625,0.5948112607002258
31,True,0.23883715463073357,2.4009996e-05,0.8671875,0.564527989923954
32,True,0.23996812672070836,2.4009996e-05,0.8812500000000002,0.5457854822278023
33,True,0.23812769201138745,2.4009996e-05,0.8803124999999999,0.5659117072820663
34,True,0.2391008850025094,2.4009996e-05,0.8840625,0.5980201125144958
