epoch,fill_requirement,loss,lr,val_best_iou,val_loss
0,False,0.7677302860695383,0.001,0.8078125,0.8814842581748963
1,False,0.760293288204981,0.001,0.8171875,0.9072579622268677
2,False,0.7768303022436474,0.001,0.7931250000000001,0.8310899376869202
3,False,0.7925388757301414,0.001,0.8309375000000001,0.9154688119888306
4,False,0.7624643768953241,0.001,0.8262499999999999,0.9220518112182617
5,False,0.7626030945259592,0.001,0.82125,0.8431169390678406
6,False,0.6988119300292885,0.001,0.8353125,0.8909385800361633
7,False,0.6991215708463089,0.001,0.779375,1.2538336515426636
8,False,0.7517616704754208,0.001,0.8081250000000001,0.9433305621147156
9,False,0.7753701016954754,0.001,0.83125,1.0392269134521483
10,False,0.7234192644772323,0.001,0.8259375,0.9314174056053162
11,False,0.7140322582877201,0.001,0.820625,0.9604456901550293
12,False,0.6449629591858905,0.0005,0.83125,0.8998670458793641
13,False,0.6098007163275843,0.0005,0.8334375000000002,0.825991177558899
14,False,0.5844077799631202,0.0005,0.8393750000000001,0.85720876455307
15,False,0.5692618984243144,0.0005,0.8456250000000001,0.9653985977172852
16,False,0.5543790400028229,0.0005,0.835625,0.874760377407074
17,False,0.5423149580540865,0.0005,0.84375,0.8254414319992065
18,False,0.5650141530710718,0.0005,0.8243750000000001,0.9327529907226563
19,False,0.5499368685743083,0.0005,0.8396874999999999,0.953505277633667
20,False,0.5427157903495042,0.0005,0.8425,0.8747143507003784
21,False,0.4870244264602661,0.00025,0.8512500000000001,0.7910282731056213
22,False,0.4699720377507417,0.00025,0.8484375,0.8271322250366211
23,False,0.45218338823836784,0.00025,0.8440624999999999,0.8562630653381348
24,False,0.449563894453256,0.00025,0.8421875,0.8326814532279968
25,False,0.4488700545352438,0.00025,0.8509375,0.8918614029884339
26,False,0.44743170634559964,0.00025,0.8556249999999999,0.806948208808899
27,False,0.43477803209553595,0.00025,0.8321874999999999,0.8592508792877197
28,False,0.43284112992494,0.00025,0.8525,0.7966941356658935
29,False,0.4309351523285327,0.00025,0.8509375,0.8478074729442596
30,False,0.43439668378104335,0.00025,0.8556250000000002,0.8616216659545899
31,False,0.4130244615285293,0.00025,0.8628125000000001,0.8760824203491211
32,False,0.4073275282331135,0.00025,0.8487500000000001,0.9549221515655517
33,False,0.3946060899807059,0.00025,0.851875,0.830160129070282
34,False,0.4102998885123626,0.00025,0.8471875000000001,0.943755030632019
35,False,0.4041608146999193,0.00025,0.8471874999999999,0.8967148542404175
36,False,0.4191200840732326,0.00025,0.849375,0.8714808821678162
37,False,0.39603001280971195,0.000125,0.8434375,0.8646349668502807
38,False,0.37628940991733384,0.000125,0.8496875000000002,0.9012653231620789
39,False,0.3644992154577504,0.000125,0.8434375,0.8740375518798829
40,False,0.3668927744678829,0.000125,0.8415625,0.9316901087760925
41,False,0.3604193980279176,0.000125,0.8543749999999999,0.8796075224876404
42,False,0.3500100708526114,6.25e-05,0.8496875000000002,0.8656985282897949
43,False,0.34919229797694995,6.25e-05,0.858125,0.8416338086128234
44,False,0.34207571667173636,6.25e-05,0.8462499999999998,0.8877603769302368
45,False,0.3366689983917319,6.25e-05,0.8434375000000001,0.8987334132194519
46,False,0.33830093171285547,6.25e-05,0.8474999999999999,0.8851894617080689
47,False,0.3362311284179273,3.125e-05,0.8543749999999999,0.8327776193618774
48,False,0.33114897297776263,3.125e-05,0.849375,0.8514979839324951
49,False,0.32892517926900283,3.125e-05,0.8340624999999999,0.8889008164405823
50,False,0.32288525013819985,3.125e-05,0.835625,0.889900004863739
51,False,0.32580873538618504,3.125e-05,0.8453125,0.8658771395683289
