epoch,fill_requirement,loss,lr,val_best_iou,val_loss
0,True,0.24561001224362333,1e-04,0.865625,0.6008748203516007
1,True,0.23933997099166332,1e-04,0.8778124999999999,0.5725182175636292
2,True,0.2366608109811078,1e-04,0.87625,0.5411235705018044
3,True,0.24613923145377117,1e-04,0.8640625,0.7832541972398758
4,True,0.2848671795557374,1e-04,0.8765625,0.5609482735395431
5,True,0.2588412746787071,1e-04,0.8753125,0.5952479094266891
6,True,0.2835224911570549,1e-04,0.8774999999999998,0.5629942923784256
7,True,0.24668813674994136,6.9999995e-05,0.8696874999999998,0.6064431965351105
8,True,0.2421264376329339,6.9999995e-05,0.8746875,0.5992157191038132
9,True,0.23239356794435045,6.9999995e-05,0.8740625000000002,0.6041839048266411
10,True,0.24048851249010667,6.9999995e-05,0.8803124999999999,0.6039573520421981
11,True,0.2371658117874809,6.9999995e-05,0.8799999999999999,0.6300113528966904
12,True,0.2286064813642398,6.9999995e-05,0.8715624999999999,0.6149700701236724
13,True,0.2329308421715446,6.9999995e-05,0.8612500000000001,0.6382716864347457
14,True,0.22549479555176652,6.9999995e-05,0.8671875,0.5814969480037689
15,True,0.2395705269406671,6.9999995e-05,0.8746875,0.540077169239521
16,True,0.23013333895284196,4.8999995e-05,0.8743750000000002,0.6304740816354751
17,True,0.22631040108592615,4.8999995e-05,0.8790624999999999,0.5649162113666535
18,True,0.22755783355754355,4.8999995e-05,0.8631249999999999,0.5723258227109909
19,True,0.22600566080730894,4.8999995e-05,0.8765625,0.570584374666214
20,True,0.22165067902077798,4.8999995e-05,0.8768750000000001,0.6673748761415481
21,True,0.21824098002651462,3.4299996e-05,0.8746875,0.5555478066205979
22,True,0.21600635009615318,3.4299996e-05,0.8759375000000003,0.5775133028626442
23,True,0.21220899059072784,3.4299996e-05,0.875,0.5867898464202881
24,True,0.2105473177264566,3.4299996e-05,0.8740625000000002,0.6465192884206772
25,True,0.21232497565772224,3.4299996e-05,0.8778124999999999,0.6251433342695236
26,True,0.2098007046981998,2.4009996e-05,0.871875,0.5386845856904984
27,True,0.21108010210420775,2.4009996e-05,0.8768750000000001,0.5930627480149269
28,True,0.2068917709848155,2.4009996e-05,0.8784375000000001,0.6179464995861054
29,True,0.213091740368501,2.4009996e-05,0.8815624999999999,0.6084456324577332
30,True,0.20757009302792342,2.4009996e-05,0.8790624999999999,0.597368910908699
31,True,0.20584231385070345,2.4009996e-05,0.8803124999999999,0.612402506172657
32,True,0.20535935309270154,2.4009996e-05,0.8840625,0.5961711078882217
33,True,0.20426000729203225,2.4009996e-05,0.8740625,0.6140031754970551
34,True,0.20617183686598486,2.4009996e-05,0.874375,0.571311530470848
35,True,0.20251766342831695,2.4009996e-05,0.8728124999999999,0.6230121865868569
36,True,0.2047925909900147,2.4009996e-05,0.87625,0.5733876705169678
37,True,0.20268581289312113,2.4009996e-05,0.8759375,0.6214030057191848
38,True,0.2024118291295093,1.6806996e-05,0.8846875000000001,0.611707617342472
39,True,0.20052801198933434,1.6806996e-05,0.8840625,0.6659126102924346
40,True,0.20000672959115195,1.6806996e-05,0.8809374999999999,0.6656236544251442
41,True,0.1989527644670528,1.6806996e-05,0.8796875,0.6412608295679092
42,True,0.19787744743668514,1.6806996e-05,0.8784375000000001,0.6320388793945313
43,True,0.1974428626506225,1.6806996e-05,0.8771875,0.6196475148200988
44,True,0.19810451450555222,1.1764898e-05,0.8768750000000001,0.6196652501821518
45,True,0.1963940852686115,1.1764898e-05,0.884375,0.5814606189727783
46,True,0.19813899527425352,1.1764898e-05,0.8837499999999998,0.6078535974025726
47,True,0.1970832527655622,1.1764898e-05,0.878125,0.7056568458676338
48,True,0.19622043050501659,1.1764898e-05,0.8796875,0.572453661262989
49,True,0.1958501302677652,8.235428e-06,0.875625,0.5915511727333069
