epoch,fill_requirement,loss,lr,val_best_iou,val_loss
0,True,0.3904718715859496,1e-04,0.8753125,0.472697813808918
1,True,0.40522866219930026,1e-04,0.8759374999999998,0.5052323952317238
2,True,0.3918898736329182,1e-04,0.86625,0.4780711382627487
3,True,0.40146445113679635,1e-04,0.8753124999999999,0.4718241930007935
4,True,0.38231199247681574,1e-04,0.8684375,0.5510352268815041
5,True,0.3887818215009959,1e-04,0.8756250000000001,0.5031424388289452
6,True,0.37685561099130177,1e-04,0.8724999999999999,0.5035121083259583
7,True,0.365794691119505,6.9999995e-05,0.8731249999999999,0.5048261120915413
8,True,0.35548344358153966,6.9999995e-05,0.875625,0.5081877291202546
9,True,0.3436607056337854,6.9999995e-05,0.8768749999999998,0.5035201191902161
10,True,0.35247330681785294,6.9999995e-05,0.8721875000000001,0.5336029097437859
11,True,0.35187584527808685,6.9999995e-05,0.865625,0.46946424394845965
12,True,0.343047166712906,6.9999995e-05,0.88125,0.5163305923342705
13,True,0.33374249066995537,6.9999995e-05,0.8800000000000001,0.48125559836626053
14,True,0.3320459218452806,6.9999995e-05,0.8646875000000002,0.49766903817653657
15,True,0.34099179490104964,6.9999995e-05,0.8809374999999999,0.5360585868358612
16,True,0.33159659349400067,6.9999995e-05,0.8803124999999999,0.5027774289250374
17,True,0.32372789272795555,6.9999995e-05,0.8615625000000001,0.5866799429059029
18,True,0.32350321655040204,4.8999995e-05,0.8787500000000001,0.6676216393709182
19,True,0.31750197410583497,4.8999995e-05,0.8771875,0.517485824227333
20,True,0.31411004500544587,4.8999995e-05,0.8815625,0.5121269643306732
21,True,0.30106279506631517,4.8999995e-05,0.8784374999999999,0.5509233385324478
22,True,0.3025342384110326,4.8999995e-05,0.8700000000000001,0.5847360163927078
23,True,0.29832105707863105,4.8999995e-05,0.8828125,0.5137368261814117
24,True,0.29884363681725834,4.8999995e-05,0.8753125,0.4988768994808197
25,True,0.29389051869511607,4.8999995e-05,0.8768749999999998,0.5397822916507721
26,True,0.2941442466624405,4.8999995e-05,0.8678125000000001,0.5801273003220558
27,True,0.294661005910324,4.8999995e-05,0.8762500000000001,0.5166791677474976
28,True,0.28947405886390937,4.8999995e-05,0.8740625,0.5315881952643394
29,True,0.2861440459995166,3.4299996e-05,0.8753125,0.548360288143158
30,True,0.2827315980649513,3.4299996e-05,0.8678125000000001,0.5713664352893829
31,True,0.28421713298429613,3.4299996e-05,0.8731249999999999,0.5807106137275696
32,True,0.2838606400658255,3.4299996e-05,0.871875,0.573261734843254
33,True,0.2737974901238213,3.4299996e-05,0.8778124999999999,0.5656637832522392
