epoch,iou_metric,loss,lr,val_iou_metric,val_loss
0,0.055301949896794905,0.10659343251995011,0.001,0.09368963936964671,0.09258493661880493
1,0.1761421923193277,0.0741082500651771,0.001,0.14763611257076265,0.12279299368460973
2,0.23762988153625936,0.06118828905271549,0.001,0.2578951859474182,0.07026054163773855
3,0.2630312802511103,0.05616842217889487,0.001,0.09275859703620275,0.15594264109929404
4,0.2849185906321395,0.05303296073394663,0.001,0.30166666785875956,0.05879682501157125
5,0.2966452280914082,0.049425246280198,0.001,0.3045944396654765,0.05370230279862881
6,0.31301888809484596,0.04588851232300786,0.001,0.29796388785044353,0.09127347201108932
7,0.32494323260643904,0.04419400983873536,0.001,0.0026875355963905654,0.18786486933628718
8,0.3312318483520957,0.040397296620934615,0.001,0.3329944451649984,0.039329310903946556
9,0.3427507147134519,0.038959250879638335,0.001,0.30413888971010844,0.058867922673622765
10,0.3498821270232107,0.036090108010114405,0.001,0.35079166571299236,0.048840028171737986
11,0.35408624003915223,0.03418018543544937,0.001,0.32875317573547364,0.04582649740080039
12,0.36309240114455127,0.03180378620384955,0.001,0.36027499914169314,0.04544706682364146
13,0.3675431270459119,0.029454271527482014,0.001,0.35094444195429486,0.04343023379643758
14,0.39526175354041304,0.022026535309120722,0.000100000005,0.37144444505373636,0.040308043162028
15,0.40155017668125675,0.018857586331227246,0.000100000005,0.3807499965031942,0.03871028920014699
16,0.405614009254119,0.017664060553937565,0.000100000005,0.3822194465001424,0.04308259010314942
17,0.4074081533095416,0.016853541736947555,0.000100000005,0.3822638861338298,0.04407520547509194
18,0.41010564666168364,0.01616066591631548,0.000100000005,0.38258333086967466,0.04330573072036108
19,0.41278468884673775,0.015352792847244178,0.000100000005,0.377886114915212,0.04715563287337621
20,0.4159410249485689,0.014843557113964184,0.000100000005,0.38688888589541115,0.046786934832731886
21,0.4192115712867064,0.014258441975449815,1.0000001e-05,0.38977777322133383,0.04710193643967311
22,0.41883516641224133,0.013886351502116989,1.0000001e-05,0.39013888518015544,0.0480412299434344
23,0.41783964645628835,0.013832410183899543,1.0000001e-05,0.3912083339691162,0.048260384897391
24,0.42044277644624894,0.013396348151944432,1.0000001e-05,0.3902638896306356,0.04897897293170293
25,0.41935815296921075,0.013526242671936166,1.0000001e-05,0.389819442431132,0.049318758249282835
