epoch,loss,lr,val_loss
0,2.200173329044791,0.001,2.061947646141052
1,1.6704353179651148,0.001,4.111338866551717
2,1.4473619362887213,0.001,3.2352991485595703
3,1.3141520014931174,0.001,3.512443221410116
4,1.2422454444801105,0.001,1.33693372408549
5,1.16584784339456,0.001,1.267381765047709
6,1.098972744591096,0.001,1.2151051274935405
7,1.0981334909972023,0.001,1.5304315821329753
8,1.0269514826466055,0.001,1.2277515665690104
9,1.0336243841227364,0.001,3.0049080737431844
10,1.0156050201724558,0.001,1.353069772720337
11,0.9465537193242242,0.001,1.0982844003041585
12,0.8795854982207804,0.001,1.2312796370188395
13,0.8629002586533041,0.001,1.0578644148508707
14,0.8975488087359597,0.001,0.971047154267629
15,0.8422615046010298,0.001,0.9799757846196493
16,0.8611120836173787,0.001,0.9263039390246074
17,0.815655212227036,0.001,0.90231396595637
18,0.8183502173073152,0.001,1.4019291027386984
19,0.8206939352961148,0.001,0.8594116012255351
20,0.8818392806544023,0.001,0.8889671730995178
21,0.7802538933473475,0.001,1.6234320878982544
22,0.8118278340381735,0.001,0.9518899536132812
23,0.7335611738527522,0.001,1.0321396803855896
24,0.7672083672705818,0.001,0.8534414378801981
25,0.7139546971811968,0.001,0.8297754136721293
26,0.6987692357161466,0.001,0.8765016452471415
27,0.6648356446448495,0.001,0.7516167585055034
28,0.6346807036680334,0.001,0.7773031020164489
29,0.6624120609549915,0.001,1.0175731166203816
30,0.6146290315249386,0.001,0.8158124955495198
31,0.5990107057375066,0.001,0.7356606284777324
32,0.5938529219697504,0.001,1.28605140209198
33,0.66215216755867,0.001,0.7768975838025411
34,0.6130621987230638,0.001,0.8358823188145955
35,0.5828707981460235,0.001,0.7798678231239319
36,0.5793907942842035,0.001,0.7386736996968587
37,0.4667703460595187,0.000100000005,0.6792921487490337
38,0.43736995199147394,0.000100000005,0.6893492356936137
39,0.4279441643988385,0.000100000005,0.6708702516555786
40,0.4112448088737095,0.000100000005,0.6803200594584147
41,0.40652498203165394,0.000100000005,0.7011824941635132
42,0.3944334154093967,0.000100000005,0.7104754010836284
43,0.3889997966149274,0.000100000005,0.7251567324002584
44,0.3893972861942123,0.000100000005,0.7018761110305786
45,0.3775865891926429,1.0000001e-05,0.7095341149965922
46,0.37638630563721936,1.0000001e-05,0.7158770155906677
47,0.37239425010540905,1.0000001e-05,0.7166740210851034
48,0.3744723685524043,1.0000001e-05,0.7172099264462789
49,0.3729179091313306,1.0000001e-05,0.7054029210408529
