epoch,iou_metric,loss,lr,val_iou_metric,val_loss
0,0.16038610114811866,2.194310323490816,0.001,0.24521110971768698,1.6236395533879597
1,0.23512528261717627,1.7913305683696972,0.001,0.1337016914288203,2.74663769086202
2,0.250151588408386,1.6353432210753946,0.001,0.24681666652361553,2.2072565094629923
3,0.2641199997593375,1.4723463260426242,0.001,0.2958317438761393,1.0713396684328715
4,0.28446099384742624,1.310006939944099,0.001,0.25909483909606934,1.391656661828359
5,0.2906532975680688,1.242648592486101,0.001,0.29075793743133543,1.2350142765045167
6,0.3088917533089133,1.1443189829237321,0.001,0.25216734329859414,1.2937545188268025
7,0.3057949378560571,1.1320735627763412,0.001,0.26099364916483564,1.4510380442937214
8,0.3196687692579101,1.049053092844346,0.001,0.3115603796641032,0.9345799867312113
9,0.31930674160228056,1.0276744087303387,0.001,0.32983356952667237,0.8939578604698181
10,0.32857178482939214,0.9794095040770138,0.001,0.3278710309664408,0.88316756884257
11,0.3282597686613307,0.9735315336199368,0.001,0.2593981468677521,1.3955257844924926
12,0.32276206738808577,0.9935551550809075,0.001,0.34656269788742067,0.8023416034380595
13,0.33099010556936265,0.9641485754531972,0.001,0.2742055555184682,1.2344735129674276
14,0.3428398336382473,0.8742566023153417,0.001,0.36364338636398313,0.7779862570762635
15,0.34096523407627555,0.9001851244533763,0.001,0.0659635994831721,3.2299668407440185
16,0.33621505888069375,0.8985739863970701,0.001,0.3342472243309021,0.9491498549779256
17,0.34462042221251654,0.8480394804127076,0.001,0.3590039809544881,0.7269649902979533
18,0.353246849249391,0.8012372655377669,0.001,0.19223148981730143,1.5130937226613363
19,0.35701441596536077,0.7885112653760349,0.001,0.3416273816426595,0.8855587108929952
20,0.3591244076280033,0.7435133441406138,0.001,0.2225847065448761,1.3831340376536052
21,0.35820554386166964,0.7503092712514541,0.001,0.3629228949546814,0.6851816646258037
22,0.3663972113588277,0.7004259933443631,0.001,0.24722822904586791,1.3561509164174397
23,0.35885468672303594,0.7363615573504392,0.001,0.36297381162643433,0.7165659483273824
24,0.36626240810927224,0.6809382045970244,0.001,0.3196419290701548,1.1087350416183472
25,0.37160443207796884,0.6603827740514979,0.001,0.3450503794352214,0.8093364461263021
26,0.37147731325205635,0.6384771796535044,0.001,0.3585426640510559,0.7117319901784261
27,0.38851036033209635,0.5272470768760232,0.000100000005,0.3776273552576701,0.664011500676473
28,0.39307328322354484,0.5012163684823934,0.000100000005,0.37887156089146934,0.6325402506192526
29,0.39327537655830386,0.4863049458230243,0.000100000005,0.3715341774622599,0.6125468881924947
30,0.3967263359532637,0.46597524976029114,0.000100000005,0.3785165230433146,0.6392035253842672
31,0.3926094516585855,0.469990651327021,0.000100000005,0.3678581285476685,0.6428948354721069
32,0.3973471596661736,0.4419938190018429,0.000100000005,0.3712464944521586,0.6400104037920634
33,0.39637475970913383,0.4373743136840708,0.000100000005,0.3758856519063314,0.6400900499025981
34,0.3999230391488356,0.4343454926329501,0.000100000005,0.37586511850357057,0.6408635266621907
35,0.40010061972281513,0.41417194967760756,1.0000001e-05,0.373996152083079,0.6407746092478435
36,0.4003090729082332,0.4169260382652283,1.0000001e-05,0.3724920678138733,0.640746689637502
37,0.4019042820089004,0.4133252895579619,1.0000001e-05,0.37429206450780234,0.6462685322761536
38,0.4008570550469791,0.414445816804381,1.0000001e-05,0.37441614786783856,0.6526649618148803
39,0.40282551986329695,0.4086543787226957,1.0000001e-05,0.37510344028472903,0.6526142366727193
40,0.40134719003649316,0.40919674051158567,1.0000001e-06,0.3787386361757914,0.6495741868019104
41,0.39958992088542267,0.4133479108179317,1.0000001e-06,0.3759328190485636,0.6521672733624776
42,0.4004035217621747,0.4104380001916605,1.0000001e-06,0.3747387893994649,0.6529840962092082
43,0.4008473140001297,0.4098556689830387,1.0000001e-06,0.37751997709274293,0.6473689556121827
44,0.4008603587571312,0.4100985246020205,1.0000001e-06,0.3719254000981649,0.6518011180559794
45,0.4002786834800945,0.40830118430011414,1e-06,0.3763523523012797,0.6466454180081685
46,0.3987182401558932,0.4128395102655186,1e-06,0.37241349220275877,0.6559287842114766
47,0.40198406692813426,0.4104268653252546,1e-06,0.37368408918380736,0.6535914953549703
48,0.3990606065006817,0.40666380072341246,1e-06,0.37216660420099895,0.6486343169212341
