epoch,iou_metric,loss,lr,val_iou_metric,val_loss
0,0.16097970669431722,2.2097126446050757,0.001,0.0428194443633159,4.675581607818604
1,0.21733511322561433,1.8307668290418737,0.001,0.19753769934177398,2.2162186590830486
2,0.2453976863096742,1.6071569059876836,0.001,0.013128571637595694,4.959586232503256
3,0.2586609539652572,1.462472873435301,0.001,0.3037222214539846,1.5369735145568848
4,0.2846375259757042,1.295403221985873,0.001,0.3070638902982076,1.4211510133743286
5,0.29235548221013125,1.2245318715361988,0.001,0.3014583349227905,1.4155165894826254
6,0.29971156225484963,1.1753691977613112,0.001,0.3349166695276896,1.3541655349731445
7,0.29679999460192286,1.2483799543801477,0.001,0.2985547622044881,1.4466276868184407
8,0.3031230194779003,1.1447570332358865,0.001,0.20817314783732097,2.5996106084187827
9,0.3199205885038656,1.0524316389420454,0.001,0.3232305550575256,1.2497389888763428
10,0.31751818181837305,1.0684650721269495,0.001,0.0006666666766007741,6.598364531199137
11,0.32304911346996534,1.0550382733345032,0.001,0.20983187913894652,2.233736001650492
12,0.33733973043806414,0.9432355343243655,0.001,0.33645992000897723,1.258984112739563
13,0.33990903223262114,0.9411533559771145,0.001,0.21437857151031495,2.303141096433004
14,0.33574193817727704,0.9741523148031795,0.001,0.33311388969421385,1.2101103083292644
15,0.343445335486356,0.8923210249928867,0.001,0.35176111419995626,1.1559157450993855
16,0.3464634820292978,0.9096640799326056,0.001,0.35859999895095823,1.1299417702356975
17,0.3524741973245845,0.8563259116691702,0.001,0.21847083449363708,2.261225461959839
18,0.3476421195969862,0.8911213025626015,0.001,0.23571567376454672,2.2343386030197143
19,0.3580157689487233,0.8220492088093477,0.001,0.37421515027681984,1.0143220369021098
20,0.36196121317498825,0.7684823301609824,0.001,0.35975138823191327,1.1268023538589478
21,0.36049810833790724,0.7902890332656748,0.001,0.3366956341266632,1.2154361708958943
22,0.35089627779581967,0.8490612709872862,0.001,0.38096944292386375,1.1564764960606893
23,0.3656114825781654,0.7436763163524516,0.001,0.3543500014146169,1.113801482518514
24,0.36694529955877975,0.732856608839596,0.001,0.3694777762889862,1.0497573200861614
25,0.38636701419072994,0.6280172230566249,0.000100000005,0.3876777772108714,1.0176432887713114
26,0.3916866741110297,0.5870536196582458,0.000100000005,0.3845888880888621,1.024662967522939
27,0.39144113919314216,0.5714381897098878,0.000100000005,0.3853027816613515,1.0034117261568705
28,0.3915724222800311,0.5619787787339267,0.000100000005,0.3841472240289052,1.0051415785153708
29,0.39251627953613505,0.5560225482547985,0.000100000005,0.3832857783635457,0.9908328668276469
30,0.3933846834827872,0.5386546393703012,0.000100000005,0.38080119252204897,0.9944002874692282
31,0.3940629744705032,0.5193220082801931,0.000100000005,0.3712149469057719,0.9633839742342631
32,0.393322456128457,0.513690119245473,0.000100000005,0.3796251380443573,0.9849605305989584
33,0.3947096556074479,0.5128574764027315,0.000100000005,0.37666051387786864,0.9927438418070476
34,0.39460705748375724,0.5156614972212735,0.000100000005,0.38012268861134846,0.9264352067311605
35,0.39664344124934253,0.4971821417177425,0.000100000005,0.37702659050623577,0.9810136159261068
36,0.3961693722009659,0.4919633661648806,0.000100000005,0.37750317533810934,0.9838214802742005
37,0.3964968852786457,0.4948120046012542,0.000100000005,0.3752984086672465,0.9471925361951192
38,0.3971825535507763,0.48147656202316286,0.000100000005,0.3795708346366882,0.967564860979716
39,0.400346979358617,0.4797826043998494,0.000100000005,0.38373029232025146,0.9480193559328715
40,0.39998047123937047,0.45877261554493626,1.0000001e-05,0.37925674756368,0.9709782036145528
41,0.39979379908126944,0.4664588456294116,1.0000001e-05,0.37789007822672527,0.9546972250938416
42,0.39889581971308763,0.4607667136542937,1.0000001e-05,0.380392263730367,0.9467351977030436
43,0.40055577488506544,0.456403528416858,1.0000001e-05,0.3806884924570719,0.9436179200808207
44,0.3997283502887277,0.46362746508682473,1.0000001e-05,0.3796968261400859,0.958352058728536
45,0.40018948088673983,0.45333265458836275,1.0000001e-06,0.37901428739229837,0.9560733636220297
