epoch,iou_metric,loss,lr,val_iou_metric,val_loss
0,0.17779717519598576,2.0321730153700885,0.001,0.05096778810645143,3.388325802485148
1,0.23486612078898092,1.6531641448245329,0.001,0.26885793725649515,1.6085287364323935
2,0.2655552658088067,1.3976612898882697,0.001,0.2645612434546153,1.574568371772766
3,0.2747059335954049,1.31830343449817,0.001,0.29627381086349486,1.2210231916109722
4,0.2851827636711738,1.2640185030067668,0.001,0.2822468276818593,1.314078729947408
5,0.30246037853114743,1.1706563085668227,0.001,0.31284206589063007,1.2301651032765706
6,0.30745056767674056,1.1365439163937288,0.001,0.30957877000172934,1.1498785424232483
7,0.3154542070276597,1.080616229912814,0.001,0.31645000020662944,1.1330522441864013
8,0.31975178334642856,1.0263461127701927,0.001,0.308874603509903,1.2796357425053915
9,0.322111416739576,1.0087724696888642,0.001,0.17922817587852477,2.4166545788447062
10,0.3259627529452829,1.000633752486285,0.001,0.275960750579834,1.388494421641032
11,0.33037710422978683,0.9716873496420243,0.001,0.3237138859430949,1.0336723923683167
12,0.33806581448106204,0.9195612871646881,0.001,0.3079332653681437,1.2406957046190898
13,0.34283249690252193,0.8674363997403313,0.001,0.31878300150235495,1.088697191476822
14,0.34174068450927736,0.8776621023697012,0.001,0.25627032001813255,1.6780325388908386
15,0.34793626844882963,0.8400167970797595,0.001,0.3489755948384603,1.0748715162277223
16,0.3436813592034228,0.8540126144184785,0.001,0.19371124307314555,2.347475266456604
17,0.3572476097415475,0.7586990409738877,0.000100000005,0.3759083314736684,0.8096324694156647
18,0.36283360314719815,0.7095193231105804,0.000100000005,0.38117579142252606,0.7717613748709361
19,0.3648933510569965,0.6908410113348681,0.000100000005,0.38075740694999693,0.7546073734760285
20,0.3662975947646534,0.668840233613463,0.000100000005,0.38946064750353493,0.7658640110492706
21,0.366710246591007,0.6511627830827937,0.000100000005,0.377948145866394,0.7663517431418101
22,0.368006978280404,0.6482898021796171,0.000100000005,0.38587443709373476,0.7320702350139618
23,0.370496245692758,0.62683713082005,0.000100000005,0.37989444454511007,0.7540970770517985
24,0.3696020141769858,0.6274682240626391,0.000100000005,0.3822740610440572,0.7417651573816936
25,0.37104625796570495,0.6164100942541572,0.000100000005,0.3835809858640035,0.7438289066155751
26,0.37375406380961923,0.5967750276537502,0.000100000005,0.3825853188832601,0.7250084149837493
27,0.37301536114776834,0.587264488269301,0.000100000005,0.3874534296989441,0.700403268734614
28,0.374631648905137,0.5946485052389258,0.000100000005,0.3794786032040914,0.7787342278162638
29,0.37497624498956345,0.5815404863918529,0.000100000005,0.38572870413462323,0.7090018077691396
30,0.37672303911517646,0.5738463543443119,0.000100000005,0.3820182243982951,0.6968965224424998
31,0.376757516299977,0.5618070853808347,0.000100000005,0.38211734175682066,0.7166723807652792
32,0.3760472691409728,0.5603285677292767,0.000100000005,0.39168055216471354,0.6992507215340932
33,0.3776130217313767,0.5451780551321366,0.000100000005,0.3915486776828766,0.7234542059898377
34,0.3787982992214315,0.5454350247102625,0.000100000005,0.3885425901412964,0.7205982987085978
35,0.3779971028075499,0.5298418601821451,0.000100000005,0.39090290665626526,0.721989936431249
36,0.3813081697330755,0.5053100217089933,1.0000001e-05,0.38627116322517396,0.7167302707831065
37,0.38252795783912436,0.5052037838977926,1.0000001e-05,0.3863265891869863,0.7217659811178844
38,0.38168504038277795,0.5037495589957518,1.0000001e-05,0.38808135231335955,0.7159810082117717
39,0.38142196830581215,0.5081859333725537,1.0000001e-05,0.38679636041323345,0.7186606887976329
40,0.38118286904166726,0.4946460079445558,1.0000001e-05,0.3849843088785807,0.7187065776189169
41,0.38336214952609116,0.49961480424684634,1.0000001e-06,0.38380108038584393,0.7185821533203125
42,0.3822167835516088,0.49741106643396266,1.0000001e-06,0.38456565817197164,0.7162749977906545
43,0.3822742540696088,0.4968841913167168,1.0000001e-06,0.383828307390213,0.7183258783817291
44,0.3809070131708594,0.5025670737378738,1.0000001e-06,0.3830269662539164,0.7218626622358958
45,0.3822754144668579,0.4973748695149141,1.0000001e-06,0.3852862552801768,0.7215197765827179
46,0.3824790703198489,0.49664389364859635,1e-06,0.3851137065887451,0.7190802562236785
47,0.38229296242489536,0.5007405893241658,1e-06,0.385452516078949,0.7165439335505167
48,0.3816741643933689,0.4993511403658811,1e-06,0.38646865049997964,0.7185677309830983
49,0.38160576648571914,0.4966674387454987,1e-06,0.38541898409525555,0.7142596336205801
50,0.380920027459369,0.4967813843839309,1e-06,0.3832334776719411,0.7196994876861572
51,0.3825670818020316,0.5004512797734316,1e-06,0.38373311718304953,0.715207355817159
52,0.38128910411806666,0.4945572475826039,1e-06,0.381440855662028,0.7146120337645213
