epoch,iou_metric,loss,lr,val_iou_metric,val_loss
0,0.03344248418353827,2.656706011575811,0.001,0.05017153086761634,2.226698195139567
1,0.07217135816812516,1.6761319366623373,0.001,0.12273231128851572,1.378633715311686
2,0.11869736719657394,1.441072609915453,0.001,0.15089349071184793,1.177137259642283
3,0.16242934701197287,1.2319633766482858,0.001,0.21740351915359496,0.9182077340284983
4,0.1988460036411005,1.133566656182794,0.001,0.25280728459358215,0.9124938593308131
5,0.22561803706428585,1.068231532643823,0.001,0.2770601721604665,1.005022521018982
6,0.2464422822173904,1.024375513792038,0.001,0.26970645229021706,0.8635563886165619
7,0.2603529527345124,0.9796665669890011,0.001,0.29939780275026956,0.8743080333868662
8,0.27169611741514765,0.9468417259875466,0.001,0.32682931701342266,0.8406856087843577
9,0.28309199571609495,0.9459505884437001,0.001,0.2757617485523224,0.8018557993570964
10,0.29366876488222793,0.9327335962828468,0.001,0.305172682205836,0.8879242142041525
11,0.305688737876275,0.8913957140726202,0.001,0.3395765292644501,0.8197049192587534
12,0.31462438811274135,0.8619281337541692,0.001,0.3464482367038727,0.7566667572657267
13,0.3147653613721623,0.8745195499939077,0.001,0.31740327676137287,0.8314406526088715
14,0.322806641459465,0.8275863125043756,0.001,0.3271639223893483,0.8262582810719808
15,0.32808409950312445,0.8094132416037952,0.001,0.3385620721181234,0.7625371221701304
16,0.3323356793908512,0.7968441002859789,0.001,0.35713417331377667,0.7994742731253306
17,0.33403968411333423,0.7662301708670224,0.001,0.3654365050792694,0.776263929605484
18,0.3539168544727213,0.6541538689767613,0.000100000005,0.36401018381118777,0.6793169037501017
19,0.3586715682815103,0.6137120373810039,0.000100000005,0.3605634574095408,0.6931692079703013
20,0.3619178112114177,0.5993476539850235,0.000100000005,0.3620511225859324,0.7123761832714081
21,0.36181577840272117,0.5862596129319247,0.000100000005,0.36158127586046857,0.7267250521977743
22,0.36308365795542213,0.5675902804557015,0.000100000005,0.36439259608586627,0.6981165031592051
23,0.3634935440035427,0.5673709414636388,0.000100000005,0.3540453720092773,0.7202416145801545
24,0.3645780994611628,0.5426705704366459,1.0000001e-05,0.36130629777908324,0.7220981021722158
25,0.36546620349673664,0.5476643752350526,1.0000001e-05,0.3599983640511831,0.7137200113137563
26,0.3669407525132684,0.538042614810607,1.0000001e-05,0.35743351658185324,0.7233044874668121
27,0.36809908603920655,0.5368274056911468,1.0000001e-05,0.3615747865041097,0.7208586752414703
28,0.3664345667993321,0.5324219445971882,1.0000001e-05,0.3599685621261597,0.7251758162180583
29,0.36806987218997056,0.5343488283718334,1.0000001e-06,0.35782343029975894,0.7251741389433543
30,0.3690956824316698,0.529789859512273,1.0000001e-06,0.35785138805707295,0.7224738343556723
31,0.3675811271457111,0.5262642869528602,1.0000001e-06,0.36011441588401794,0.7276031855742137
32,0.36803949454251456,0.5262577724456787,1.0000001e-06,0.35859520157178243,0.7253872080643972
33,0.3677114980010425,0.5274192500114441,1.0000001e-06,0.35546422521273296,0.7262713396549225
34,0.36634026830687244,0.5386476587898591,1e-06,0.35769662419954934,0.7255171378453572
35,0.36738520976375133,0.5332535130486769,1e-06,0.35851486603418986,0.7218232429027558
36,0.3662086004369399,0.5282333330547109,1e-06,0.36072066028912864,0.7221474043528239
37,0.36911680666839375,0.5268510182815439,1e-06,0.36074192881584166,0.7226788302262624
