epoch,iou_metric,loss,lr,val_iou_metric,val_loss
0,0.07048138140851412,2.3096902050691495,0.001,0.15912446717421214,1.8366517591476441
1,0.15715997820829644,1.6920592641129213,0.001,0.06943353007237117,2.5862042633692424
2,0.18227741440429407,1.457281507253647,0.001,0.2184964559475581,1.3899612585703531
3,0.21468772211495568,1.2997678537228528,0.001,0.24541708101828894,1.2719550625483196
4,0.24567909600103602,1.1856012659213122,0.001,0.22301230669021607,1.1702784776687623
5,0.24900600882137522,1.1749566550114576,0.001,0.2550533699989319,1.2099317193031311
6,0.2672988923858194,1.0679407578356126,0.001,0.28324056963125865,0.9365801564852396
7,0.2804193035819951,1.0172721374736113,0.001,0.2935562934478124,0.9957344873746237
8,0.29111400779555824,0.9659780354008956,0.001,0.30361928343772887,1.005415406227112
9,0.29619005595936493,0.9668923737021053,0.001,0.3170739048719406,0.985227222442627
10,0.30470345809179195,0.9036141481119043,0.001,0.3094201405843099,0.899877576828003
11,0.30874591259395373,0.8630588602318483,0.001,0.2871855835119883,0.9354042863845825
12,0.3099021087674534,0.8700928045721615,0.001,0.28807087779045104,0.9116057666142782
13,0.31779524094918193,0.8715739301372977,0.001,0.3189404104153315,0.8673885734875997
14,0.3192319669618326,0.8323698125516668,0.001,0.314611506263415,0.9709493978818258
15,0.3266529040476855,0.7917485610877766,0.001,0.31656100491682687,0.8225373407204946
16,0.3299396135526545,0.7688933249782114,0.001,0.3237956565618515,0.8255255540211995
17,0.3331806440739071,0.7589291404976565,0.001,0.34442859470844267,0.8291196000576019
18,0.3381927025668761,0.7254955145190743,0.001,0.32706256727377575,0.8264200826485951
19,0.339048936437158,0.7116003998588113,0.001,0.3191356392701467,0.8272119410832723
20,0.33952762281193455,0.6930196315400741,0.001,0.3268872040510178,0.7879945230484009
21,0.34636864525430344,0.6857961521078558,0.001,0.3278091295560201,0.8142210352420807
22,0.35076628807713006,0.6588566257673152,0.001,0.322318256298701,0.8150108158588409
23,0.3514059767302345,0.6181575248521917,0.001,0.32217238664627074,0.8323470064004262
24,0.3519233807044871,0.5961289192999111,0.001,0.33444599191347757,0.799249304930369
25,0.35460514745291544,0.5840255227509666,0.001,0.33725290616353354,0.8302723586559295
26,0.37246235500363745,0.4808086796017254,0.000100000005,0.34603320439656576,0.7646742995580037
27,0.3787260592685026,0.4452982245999224,0.000100000005,0.3426303565502167,0.7762211147944132
28,0.37668129973551806,0.43000922844690437,0.000100000005,0.3464754875500997,0.7648870933055878
29,0.37915721237659455,0.4163173008491011,0.000100000005,0.34175810515880584,0.7857366752624512
30,0.38120054244995116,0.4052345497292631,0.000100000005,0.34390259921550753,0.7748286867141724
31,0.38284517796600565,0.39603568899280883,0.000100000005,0.34169127225875856,0.7874507486820221
32,0.3843287000235389,0.3837709038397845,1.0000001e-05,0.3415144826968511,0.7957914996147156
33,0.38582269924528456,0.3746512816583409,1.0000001e-05,0.34337314128875734,0.796222236553828
34,0.3859710879536236,0.37413623846629085,1.0000001e-05,0.3434510604540507,0.7967898591359457
35,0.385610911285176,0.37471692223759256,1.0000001e-05,0.3454779517650604,0.7951379092534383
36,0.3866678773304995,0.3731059004278744,1.0000001e-05,0.3428053295612335,0.7978814562161763
37,0.3849745723429848,0.36946459461660947,1.0000001e-06,0.34213399767875674,0.7972188766797383
38,0.38610791388679955,0.36909781731226865,1.0000001e-06,0.3388443285226822,0.7970931446552276
39,0.38720544397830964,0.3704730724762468,1.0000001e-06,0.341814310948054,0.7989359831809998
40,0.3852282682236503,0.3667869439896415,1.0000001e-06,0.34330387393633527,0.7990834089120229
41,0.38683333393405467,0.36794913721435213,1.0000001e-06,0.34165339052677157,0.797588552236557
42,0.3859740772668053,0.3702967131839079,1e-06,0.3432420440514882,0.7985055740674337
43,0.3860476362354615,0.3692415813312811,1e-06,0.3405830039580663,0.8004036970933278
44,0.3864018327698988,0.3697066358783666,1e-06,0.3431164703766505,0.8008572065830231
45,0.3875738482615527,0.36605372174697764,1e-06,0.3419260114431381,0.7999407851696014
46,0.38387954683864817,0.37082229032235986,1e-06,0.34140414158503213,0.7992563839753469
47,0.3865899773906259,0.36774737559697207,1e-06,0.34483330229918163,0.7983966529369354
48,0.3875474792368272,0.37131181310204897,1e-06,0.3424554262558619,0.7985602327187856
