epoch,iou_metric,loss,lr,val_iou_metric,val_loss
0,0.12154623618178234,2.4202128713271196,0.001,0.15540009876092276,1.9741348918279011
1,0.20675598412752152,1.927571745339562,0.001,0.0013796296762302518,6.224049301147461
2,0.20589333030230858,1.9603903630200554,0.001,0.12681706368923187,2.4691180483500164
3,0.22868603152387282,1.7851982976408565,0.001,0.2399555540084839,1.9967107852300008
4,0.24631207244361147,1.6525809799923616,0.001,0.10453341702620188,2.9494959608713787
5,0.251657734180198,1.597475163936615,0.001,0.20219722112019856,2.0872834157943725
6,0.27847020007231654,1.324089632174548,0.000100000005,0.29697020252545675,1.1853884092966716
7,0.2822216091611806,1.2278870970361373,0.000100000005,0.30389761805534365,1.1752542487780253
8,0.2868429719525225,1.1619706389483284,0.000100000005,0.29394834717114765,1.1547711873054505
9,0.28710128007566227,1.1038557445301729,0.000100000005,0.3032282416025798,1.0882503501574199
10,0.2930666555025998,1.0786388360752779,0.000100000005,0.2992284393310547,1.0400795531272888
11,0.29719732098719653,1.043248224959654,0.000100000005,0.280583926041921,1.1297249269485474
12,0.3008545247772161,1.0263295036904951,0.000100000005,0.24068371017773946,1.5317096106211345
13,0.30444893326829464,1.0248747728151433,0.000100000005,0.28824290037155154,1.0461408344904581
14,0.3052445308075232,1.0171685406039743,0.000100000005,0.3141495350996653,1.0125147922833762
15,0.30789860953302944,0.968927401935353,0.000100000005,0.28437936584154766,1.16977468252182
16,0.31043593581985024,0.9807163877697552,0.000100000005,0.3070546313126882,1.0690092380841574
17,0.31148550026557026,0.9589036001528011,0.000100000005,0.3229063487052917,0.9659442432721456
18,0.31340788211892634,0.9624537022674785,0.000100000005,0.3155927260716756,0.9923644697666169
19,0.3184957966559073,0.9265522371670779,0.000100000005,0.31354206283887226,0.9452943090597788
20,0.31875320545014213,0.9128881818406722,0.000100000005,0.31499761978785196,0.983966052532196
21,0.32249421677168677,0.8995137748998754,0.000100000005,0.30688888708750406,1.0881102522214254
22,0.3230570814013481,0.9111939674265245,0.000100000005,0.31259034355481463,0.9465280405680339
23,0.32536397581591325,0.8669828957669875,0.000100000005,0.32040130376815795,0.9402796920140585
24,0.32575534613693463,0.8640225422382355,0.000100000005,0.32734345316886904,0.964684924284617
25,0.3269269510928322,0.8565299212932587,0.000100000005,0.3307664688428243,1.1220394237836202
26,0.324933624670786,0.8589856203864602,0.000100000005,0.32735615054766337,0.959922734896342
27,0.3283128992073676,0.8302483334260828,0.000100000005,0.33333254138628643,0.916288773616155
28,0.33149877579773174,0.8361359554178575,0.000100000005,0.33336597045262656,0.8671588567892711
29,0.33314707007478267,0.8158727820831186,0.000100000005,0.3320198408762614,0.9684382879734039
30,0.33435862443026376,0.8079961727296605,0.000100000005,0.325845201810201,0.892160177230835
31,0.33646135172423197,0.7966289923471563,0.000100000005,0.3248224198818207,0.8987588854630788
32,0.33769119364373823,0.7859809329930474,0.000100000005,0.32989943146705625,0.8718773543834686
33,0.3392188091839061,0.7666724027956233,0.000100000005,0.3136081075668335,1.0592056051890055
34,0.34499542876201517,0.7352145574022741,1.0000001e-05,0.34022637327512106,0.8595678031444549
35,0.34423739598077885,0.7145586563909755,1.0000001e-05,0.3333877682685852,0.8571275186538696
36,0.3415852623652009,0.7211944347620011,1.0000001e-05,0.32763222575187684,0.8595913549264272
37,0.3445712481877383,0.7054424136175829,1.0000001e-05,0.3362921055157979,0.850831857919693
38,0.34313105830374885,0.705179666946916,1.0000001e-05,0.3320234131813049,0.8418433757623037
39,0.34506641037323893,0.6990512549526551,1.0000001e-05,0.33708255489667255,0.8653025404612223
40,0.34637381932314704,0.6946848469621995,1.0000001e-05,0.3306343936920166,0.860153683423996
41,0.3459749636054039,0.704808115924106,1.0000001e-05,0.3329247037569682,0.8545511182149251
42,0.34525941045845254,0.6898341965324738,1.0000001e-05,0.3354057856400808,0.8625966652234396
43,0.34677941546720614,0.6945865674579845,1.0000001e-05,0.33696552356084186,0.8533453857898712
44,0.34722724048530357,0.6902710159736521,1.0000001e-06,0.33497738242149355,0.8547981381416321
45,0.3460122926620876,0.6844939121779273,1.0000001e-06,0.33526444872220357,0.8578094339370728
46,0.34565623090547676,0.676141163987272,1.0000001e-06,0.3397920640309652,0.8584260269006093
47,0.34767964941613816,0.6777935591515373,1.0000001e-06,0.33403870185216267,0.8578223248322805
48,0.34681139625170654,0.672582918545779,1.0000001e-06,0.3359638869762421,0.8569005576769511
49,0.34734142093097464,0.6756466806285522,1e-06,0.33480635126431785,0.8537523941198985
50,0.34601305369068597,0.6741799357708763,1e-06,0.33353116353352863,0.8533419410387675
51,0.34727835988297184,0.6822031816664864,1e-06,0.337786013285319,0.8511659975846608
52,0.34703482740065633,0.6770458238265094,1e-06,0.333944841225942,0.8537052404880524
53,0.34653635901563307,0.6796111372989767,1e-06,0.3319803241888682,0.8522959228356679
54,0.34624704662491296,0.6723100968669442,1e-06,0.33433353344599404,0.8544452404975891
