epoch,loss,lr,val_loss
0,2.2252587454459247,0.001,5.612653554280599
1,1.8206166364164913,0.001,2.4811489311854045
2,1.6205753069765427,0.001,1.6790974950790405
3,1.5126342161963968,0.001,3.7756147034962972
4,1.425942270264906,0.001,1.383723684946696
5,1.360612650268218,0.001,1.8476939789454143
6,1.2723597830183366,0.001,1.1633592351277668
7,1.2124952355553122,0.001,1.1734171287218729
8,1.1758526179369757,0.001,1.0781968855857849
9,1.0701613782433903,0.001,1.229402794043223
10,1.0758575992023243,0.001,1.266439701716105
11,0.9977903998949949,0.001,0.960989305973053
12,0.9988756423837999,0.001,1.3456688578923544
13,0.9624607507621541,0.001,2.3514201656977334
14,0.9365907443270963,0.001,1.0895895020167032
15,0.8831303567746106,0.001,0.9738141894340515
16,0.8635300585101633,0.001,0.9252279051144918
17,0.8591101821380503,0.001,0.8892348480224609
18,0.8256343156449935,0.001,0.7939643804232279
19,0.819562115003081,0.001,0.8673024010658265
20,0.8671748562770731,0.001,0.8597965025901795
21,0.7521622681968352,0.001,0.8012792754173279
22,0.8329158694253248,0.001,0.9600386643409728
23,0.7882383934890522,0.001,0.8634128085772197
24,0.6675458578151815,0.000100000005,0.7712294999758402
25,0.639877748559503,0.000100000005,0.7399821241696676
26,0.6178921360478682,0.000100000005,0.7363244191805521
27,0.6186575424671173,0.000100000005,0.7115659006436665
28,0.5868140330384759,0.000100000005,0.7162627514203389
29,0.5809645667847465,0.000100000005,0.7106009896596273
30,0.5660312334930195,0.000100000005,0.7195748233795166
31,0.55836166360799,0.000100000005,0.6908126370112101
32,0.5539687273432227,0.000100000005,0.7197820560137431
33,0.5453905162390541,0.000100000005,0.7031712317466736
34,0.5380945080869338,0.000100000005,0.6993795355161031
35,0.535762659591787,0.000100000005,0.695935898621877
36,0.5265307477291893,0.000100000005,0.7386213342348734
37,0.5034478846367668,1.0000001e-05,0.7225586493810018
38,0.5029983503678266,1.0000001e-05,0.7227502036094665
39,0.4908463173754075,1.0000001e-05,0.7310532649358114
40,0.5029981860693763,1.0000001e-05,0.7232740839322408
41,0.4919124892178704,1.0000001e-05,0.7259290059407552
