epoch,loss,lr,val_loss
0,2.134528656426598,0.001,3.5064911142985027
1,1.7712360903796027,0.001,2.0911287848154703
2,1.538112335766063,0.001,1.5567647806803386
3,1.3569171190261842,0.001,1.27195263226827
4,1.2568503473085515,0.001,3.080693709055583
5,1.1763361412637374,0.001,3.0411905161539714
6,1.1406850912991693,0.001,1.13811532497406
7,1.0815774083838743,0.001,1.1256102967262267
8,1.0529414770883672,0.001,1.451394141515096
9,0.9892430818080902,0.001,1.4779923915863038
10,1.0288282263629576,0.001,0.990273830095927
11,0.9729253326444065,0.001,1.307807224591573
12,0.9108635976034052,0.001,0.9377145489056905
13,0.872861310839653,0.001,0.890026742219925
14,0.8506334850717994,0.001,1.188196167945862
15,0.8379312014229158,0.001,1.2872136243184407
16,0.7951191403935938,0.001,0.9326378774642944
17,0.8059585897712147,0.001,0.8529309542973836
18,0.7790073300810422,0.001,2.1546135838826497
19,0.7512570528773701,0.001,1.8090790462493898
20,0.7467186799820732,0.001,0.8060751283168792
21,0.6871459377162596,0.001,0.7653740239143372
22,0.6818000781536102,0.001,1.054572016398112
23,0.6481001322760301,0.001,0.8645715030034383
24,0.6396958620057387,0.001,1.2398051404953003
25,0.6392013273519628,0.001,2.2267095851898193
26,0.5894090371622759,0.001,0.9123767280578613
27,0.4961372816913268,0.000100000005,0.7334967295328776
28,0.4506065379521426,0.000100000005,0.7517345666885376
29,0.4291282077396617,0.000100000005,0.7704222325483958
30,0.41992872264455344,0.000100000005,0.7680795359611511
31,0.4150098970181802,0.000100000005,0.7608026460806528
32,0.39661569118499757,0.000100000005,0.7436539789040884
33,0.38284768474452635,1.0000001e-05,0.749393622080485
34,0.38973835706710813,1.0000001e-05,0.7545871380964915
35,0.3870855044091449,1.0000001e-05,0.7495369517803192
36,0.38396507484071396,1.0000001e-05,0.7467747016747792
37,0.37947985834935133,1.0000001e-05,0.7471638158957163
