epoch,fill_requirement,loss,lr,val_best_iou,val_loss
0,True,2.316281556305678,0.001,0.8771875,2.130813646316528
1,True,1.811418050657148,0.001,0.8875,1.7316841721534728
2,True,1.4197088737850603,0.001,0.8881249999999999,1.3995569586753844
3,True,1.09679684613062,0.001,0.8837499999999998,1.1339057028293609
4,True,0.8453633915470994,0.001,0.8878125000000001,0.9343631803989411
5,True,0.6595928983843845,0.001,0.8875,0.7874863415956497
6,True,0.5260578913533169,0.001,0.8884375,0.6797377347946167
7,True,0.4263621824591056,0.001,0.8878125000000001,0.6004112541675568
8,True,0.34976139272684637,0.001,0.8884375,0.5414035156369209
9,True,0.2942643883111684,0.001,0.8884374999999999,0.4966508150100708
10,True,0.25137713522366856,0.001,0.89125,0.4623808264732361
11,True,0.21666882094805656,0.001,0.890625,0.43598348200321196
12,True,0.19097617501797884,0.001,0.8909375,0.4153477668762207
13,True,0.17156413686664207,0.001,0.8909375,0.3989614173769951
14,True,0.1543717146243738,0.001,0.8912500000000001,0.3862515814602375
15,True,0.14134530196695225,0.001,0.89125,0.37643328607082366
16,True,0.13135715329452702,0.00070000003,0.8912500000000001,0.3706019908189774
17,True,0.12467743336506512,0.00070000003,0.8912500000000001,0.36570720821619035
18,True,0.11846893583626851,0.00070000003,0.8915625,0.36147853285074233
19,True,0.11283081753746323,0.00070000003,0.8915625,0.35814810544252396
20,True,0.10888254318548285,0.00070000003,0.891875,0.35530665814876555
21,True,0.10475519690662623,0.00070000003,0.8915625,0.35313287526369097
22,True,0.10156337890126135,0.00070000003,0.8912500000000001,0.3514002367854118
23,True,0.09879733577532612,0.00070000003,0.8915625,0.3500447578728199
24,True,0.09730697025585433,0.00070000003,0.891875,0.3491436026990414
25,True,0.09460701031367416,0.00070000003,0.8921875,0.3487865895032883
26,True,0.09227074699719315,0.00070000003,0.8921875,0.3486185945570469
27,True,0.09146724808961153,0.00070000003,0.8949999999999999,0.34859431758522985
28,True,0.09070473592728376,0.00070000003,0.8946875000000001,0.34886270239949224
29,True,0.08961239354280026,0.00070000003,0.8943749999999999,0.3492807000875473
30,True,0.08880338335166807,0.00070000003,0.8943749999999999,0.34975511878728865
31,True,0.08808092557541702,0.00070000003,0.8940625000000001,0.35045695677399635
32,True,0.08765651208713003,0.00070000003,0.89375,0.3511576846241951
33,True,0.0873876691026532,0.00049,0.8934374999999999,0.3516738072037697
34,True,0.08679973771390707,0.00049,0.89375,0.352102966606617
35,True,0.08646727922655965,0.00049,0.89375,0.35260369926691054
36,True,0.08679367383213146,0.00049,0.89375,0.35312155559659003
37,True,0.08547122233101855,0.00049,0.8940625000000001,0.35362614691257477
38,True,0.08641048802629761,0.000343,0.8940625000000001,0.35400479584932326
39,True,0.08595204435126937,0.000343,0.8940625000000001,0.3543707482516766
40,True,0.08611126269173364,0.000343,0.8940625000000001,0.35469688549637796
41,True,0.08579058810744597,0.000343,0.8940625000000001,0.35507581010460854
42,True,0.08507063749205807,0.000343,0.8940625000000001,0.3554387703537941
43,True,0.08546163812279702,0.0002401,0.8940625000000001,0.3556952603161335
44,True,0.08491260274920774,0.0002401,0.8940625000000001,0.3559476912021637
45,True,0.08474520242408566,0.0002401,0.8940625000000001,0.3562318988144398
46,True,0.08543479240944853,0.0002401,0.89375,0.35646749213337897
47,True,0.08534913403184517,0.0002401,0.8934374999999999,0.35670747980475426
