epoch,fill_requirement,loss,lr,val_best_iou,val_loss
0,False,3.923193271908145,0.001,0.5411575562700965,2.5118241908082624
1,False,2.1983226650140884,0.001,0.6260450160771703,2.077893538490369
2,False,1.7617188641379735,0.001,0.5440514469453376,2.0801699989478304
3,False,1.5454426670221264,0.001,0.6704180064308681,1.5405740224280158
4,False,1.4230418542236831,0.001,0.7102893890675243,1.403277522498005
5,False,1.3016131859582378,0.001,0.5115755627009647,2.4827909684257876
6,False,1.3033854496635844,0.001,0.735048231511254,1.355572672135577
7,False,1.3148761687077228,0.001,0.6954983922829583,1.6018971645563744
8,False,1.1927410038018673,0.001,0.7353697749196141,1.1743278317512806
9,False,1.1734390180717487,0.001,0.7205787781350483,1.3082255623348273
10,False,1.1348606310670128,0.001,0.7254019292604501,1.3247678663186322
11,False,1.1357831992156826,0.001,0.687459807073955,1.3870777367012295
12,False,1.165655135824805,0.001,0.7385852090032154,1.030619105150462
13,False,1.065983802238633,0.001,0.757556270096463,0.9508710990381394
14,False,1.0708780401132703,0.001,0.660128617363344,1.6442211605728247
15,False,1.090147739326857,0.001,0.742443729903537,1.3178496333947136
16,False,1.0226352800683685,0.001,0.7678456591639872,1.116722657941162
17,False,0.9391729392626357,0.001,0.7511254019292605,0.8989072397974143
18,False,0.9468038466641991,0.001,0.757556270096463,0.9971222919666499
19,False,0.9114201297254213,0.001,0.7003215434083602,1.533879300022432
20,False,0.9301591946436115,0.001,0.7064308681672026,1.4600394634571874
21,False,1.0183392772312896,0.001,0.7627009646302251,0.9315952003193821
22,False,0.8789459517313725,0.00070000003,0.7463022508038585,1.1814601622593748
23,False,0.8005715650301702,0.00070000003,0.784887459807074,0.9270971354180977
24,False,0.7709700411986877,0.00070000003,0.7758842443729903,0.9337844804552207
25,False,0.8691950158648487,0.00070000003,0.6964630225080387,2.1948853688991337
26,False,0.8275883045811764,0.00070000003,0.8035369774919615,0.9145728591170725
27,False,0.7561997749743393,0.00070000003,0.8128617363344052,0.8033036365386375
28,False,0.7264143899479334,0.00070000003,0.7681672025723473,0.9343142082070232
29,False,0.7544107468162236,0.00070000003,0.7913183279742766,0.9330379202051562
30,False,0.6996799988503754,0.00070000003,0.7996784565916399,0.8080766196227916
31,False,0.7254701682308826,0.00070000003,0.792282958199357,0.8023534341448756
32,False,0.6452779786245783,0.00070000003,0.7993569131832798,0.8742666692979083
33,False,0.660718305301773,0.00049,0.8144694533762058,0.6965553835273939
34,False,0.573761290640448,0.00049,0.8025723472668811,0.737533198196405
35,False,0.6423090867408343,0.00049,0.8141479099678457,0.6610702185193825
36,False,0.5634570827245245,0.00049,0.8067524115755628,0.7068333190737046
37,False,0.5515913639938067,0.00049,0.8180064308681673,0.666664875492789
38,False,0.5319292265228487,0.00049,0.7887459807073955,0.8804771631860273
39,False,0.5413226891791757,0.00049,0.747588424437299,1.0600107241290175
40,False,0.6322717164665785,0.00049,0.819935691318328,0.7718303438359901
41,False,0.5903219620603625,0.00049,0.7868167202572347,0.7520599026005368
42,False,0.593119911426194,0.00049,0.802250803858521,0.6914864293632017
43,False,0.5775742704982422,0.00049,0.8118971061093248,0.7596147366083703
44,False,0.552949697238005,0.00049,0.8067524115755627,0.8923308911622528
45,False,0.5554770858572072,0.00049,0.6787781350482316,2.3884295788608565
46,False,0.514096925530886,0.000343,0.8215434083601287,0.6262301001518102
47,False,0.4776512186399802,0.000343,0.8176848874598072,0.6711716558963923
48,False,0.4746789793206836,0.000343,0.8247588424437299,0.6391753880157348
49,False,0.43815816621502807,0.000343,0.8176848874598072,0.6893270163290753
50,False,0.4397192651855822,0.000343,0.8266881028938907,0.5922245956310506
51,False,0.4270593954874226,0.000343,0.8196141479099679,0.6467450493018344
52,False,0.4851351732170752,0.000343,0.8344051446945338,0.6197718851435989
53,False,0.4876765478084376,0.000343,0.792604501607717,0.770914848786075
54,False,0.4911889397160466,0.000343,0.8022508038585209,0.7304202895072496
55,False,0.4780587163119632,0.000343,0.8286173633440514,0.5949497214275924
56,False,0.4203619566862569,0.000343,0.8112540192926045,0.74307602078585
57,False,0.41302308136596755,0.000343,0.8237942122186495,0.6176172805369092
58,False,0.395446910724365,0.0002401,0.7778135048231511,1.0558630998494924
59,False,0.40130405414514836,0.0002401,0.8299035369774921,0.6273445671969288
60,False,0.38314961273564097,0.0002401,0.8379421221864952,0.6211975752540724
61,False,0.40326848758758366,0.0002401,0.8398713826366561,0.5908483624266658
62,False,0.38877742912066676,0.0002401,0.8395498392282958,0.599643257174078
63,False,0.39418466135196384,0.0002401,0.06237942122186495,7.24008764101378
64,False,0.39298426254169966,0.0002401,0.8344051446945338,0.6691024259355673
65,True,0.3719341461644465,0.0002401,0.8401929260450162,0.6150360049925433
66,False,0.3696695571432186,0.0002401,0.7633440514469454,0.961429454122709
67,False,0.4066788474535228,0.0002401,0.8331189710610933,0.613809751927661
68,False,0.37208838794633786,0.0002401,0.8250803858520901,0.6519081973952879
69,False,0.36466369073730603,0.0002401,0.834726688102894,0.5706835031701054
70,True,0.36830281530262676,0.0002401,0.8418006430868168,0.5680997274887907
71,False,0.38298467154466836,0.0002401,0.8398713826366561,0.5724593536071839
72,True,0.38054567222631247,0.0002401,0.8401929260450162,0.5358692943283216
73,False,0.3611186919611374,0.0002401,0.822508038585209,0.8017068085563145
74,False,0.3802745146825472,0.0002401,0.8392282958199357,0.5649143265757913
75,False,0.3742336203179171,0.0002401,0.8254019292604503,0.667780739030654
76,True,0.3518666453865974,0.00016807,0.8437299035369774,0.5600026824849978
77,True,0.3488927762481034,0.00016807,0.8401929260450162,0.5832902178695347
78,True,0.35228498843481587,0.00016807,0.8405144694533762,0.5228957217605934
79,True,0.34436990123418343,0.00016807,0.8430868167202574,0.5482154239412289
80,True,0.330656564505935,0.00016807,0.8405144694533762,0.5526499663901866
81,False,0.3451576491897593,0.00016807,0.839871382636656,0.5832905425327767
82,True,0.32340895374749445,0.000117649,0.8430868167202572,0.5570411631340383
83,True,0.31821939735361887,0.000117649,0.842443729903537,0.5612968147950924
84,True,0.312326331912487,0.000117649,0.8459807073954985,0.5550783861105082
85,True,0.3081034026558313,0.000117649,0.8463022508038585,0.5611493041277699
86,True,0.30421282204632794,0.000117649,0.8482315112540193,0.5506508002518841
87,True,0.30439872177265087,0.000117649,0.844694533762058,0.5819958573943932
88,True,0.3023335975723843,0.000117649,0.8472668810289389,0.4985163186907385
89,True,0.30563999483507287,0.000117649,0.8533762057877813,0.5260675849446913
90,True,0.2957205958320352,0.000117649,0.8491961414790997,0.5831413679184254
91,True,0.2946136186778829,0.000117649,0.8514469453376207,0.5424537738228151
92,False,0.2941911070204368,0.000117649,0.8360128617363344,0.5107791511958818
93,True,0.2913912274975621,0.000117649,0.8517684887459807,0.5574713383840212
94,True,0.29464767409111653,0.000117649,0.8527331189710612,0.5844531955251356
95,False,0.29189402629039285,8.2354294e-05,0.8324758842443729,0.6100617942319422
96,True,0.3289894180457331,8.2354294e-05,0.845016077170418,0.5784510566682294
97,False,0.2942756690916947,8.2354294e-05,0.8398713826366561,0.6044137800813104
98,True,0.2850819152675354,8.2354294e-05,0.85016077170418,0.6166641162139427
99,True,0.2940772533950571,8.2354294e-05,0.845337620578778,0.6146183108785145
100,True,0.2878446610258168,5.7648005e-05,0.8463022508038587,0.6100553346983489
101,True,0.2776598783390815,5.7648005e-05,0.8482315112540195,0.5960708729132196
102,True,0.27771295511585775,5.7648005e-05,0.8446945337620578,0.5864078327773852
103,True,0.27585596847510824,5.7648005e-05,0.8401929260450162,0.5824113894505516
104,True,0.2768752086014098,5.7648005e-05,0.8533762057877813,0.629106330430776
105,True,0.27135651072149947,4.0353603e-05,0.8536977491961415,0.6068154248585655
106,True,0.26641957367163827,4.0353603e-05,0.8469453376205787,0.6164097041370784
107,True,0.2711583850324037,4.0353603e-05,0.8504823151125402,0.5602063087213461
108,True,0.2676956146171438,4.0353603e-05,0.8508038585209003,0.5708818825686476
109,True,0.2661050276665537,4.0353603e-05,0.8517684887459807,0.6107637730825369
110,True,0.26832798958291804,4.0353603e-05,0.8430868167202574,0.6258019681337179
111,True,0.2656058363977214,2.8247523e-05,0.8511254019292606,0.6158460120871136
112,True,0.26158879086346043,2.8247523e-05,0.8504823151125402,0.6147948328130115
113,True,0.26077489424345707,2.8247523e-05,0.8520900321543409,0.5938271224690403
114,True,0.25879620551529164,2.8247523e-05,0.8524115755627009,0.5873370809762041
115,True,0.2606568501346291,2.8247523e-05,0.8520900321543409,0.5880376178160358
116,True,0.25931720793030355,1.9773266e-05,0.8517684887459807,0.5893045372518313
117,True,0.2565423093638165,1.9773266e-05,0.8562700964630225,0.609895098247712
118,True,0.25509740515246365,1.9773266e-05,0.8565916398713825,0.6070117710870945
119,True,0.2533329820269268,1.9773266e-05,0.8536977491961415,0.60806180886517
120,True,0.2549674171811554,1.9773266e-05,0.8491961414790997,0.5947724890287283
121,True,0.2547946486558495,1.9773266e-05,0.8491961414790997,0.5719626122348945
