epoch,fill_requirement,loss,lr,val_best_iou,val_loss
0,False,3.0670776790242016,0.001,0.6697749196141479,1.970717380667806
1,False,1.84474083224899,0.001,0.6559485530546624,1.6145333733972629
2,False,1.5405850086497754,0.001,0.7440514469453376,1.4147009312914882
3,False,1.3834401223628154,0.001,0.7254019292604501,1.7127898417868415
4,False,1.333054873778511,0.001,0.6488745980707395,2.4199713411055193
5,False,1.3424459862302005,0.001,0.7112540192926045,1.780115714027184
6,False,1.269833080614444,0.001,0.7170418006430869,1.3941264742823658
7,False,1.143161454789284,0.001,0.704823151125402,1.3046121286809254
8,False,1.0385528115241294,0.00070000003,0.7636655948553055,1.1793180453049026
9,False,0.987271924162992,0.00070000003,0.6578778135048231,2.2519396348014906
10,False,1.0578499150282856,0.00070000003,0.7929260450160771,0.9490114074811291
11,False,1.0003958330947145,0.00070000003,0.8016077170418007,0.8381754600733423
12,False,0.9499336505116384,0.00070000003,0.7594855305466237,1.1811973925955426
13,False,0.9019938444110348,0.00070000003,0.43922829581993567,3.2219406991142936
14,False,0.8923504916086205,0.00070000003,0.797106109324759,0.828214041864757
15,False,0.8423858577385024,0.00070000003,0.8025723472668811,0.8336003064342634
16,False,0.843100716778787,0.00070000003,0.587459807073955,14.155143578336169
17,False,0.9205132432254863,0.00070000003,0.8102893890675241,0.8313520293910404
18,False,0.842989686587729,0.00070000003,0.7819935691318329,0.8762173307670275
19,False,0.7719677849674038,0.00070000003,0.8077170418006431,0.7575616504985037
20,False,0.7828484594638428,0.00070000003,0.7401929260450161,1.8649295284817073
21,False,0.7527089232394851,0.00070000003,0.8045016077170418,0.96125043511774
22,False,0.8531819655886559,0.00070000003,0.7996784565916398,0.9058062142881167
23,False,0.7800771223040746,0.00049,0.8012861736334406,0.8304432590291431
24,False,0.7058149267153816,0.00049,0.6964630225080386,1.9329153172839493
25,False,0.7049746915568766,0.00049,0.8163987138263665,0.7163534418371329
26,False,0.6582488958454585,0.00049,0.777491961414791,1.0740018069169146
27,False,0.69123177637815,0.00049,0.8064308681672027,0.9696915038528933
28,False,0.6679094211831,0.00049,0.8173633440514471,0.7771376862019971
29,False,0.6224181417854366,0.00049,0.8141479099678457,0.69405143667264
30,False,0.6408279119937853,0.00049,0.8250803858520901,0.6372276771681868
31,False,0.6062406161703584,0.00049,0.8,1.15653147229811
32,False,0.6126653518524618,0.00049,0.8189710610932476,0.6966904466941809
33,False,0.5473501927839952,0.00049,0.8183279742765274,0.7436634099943461
34,False,0.5859411631917006,0.00049,0.8263665594855305,0.6303323072252549
35,False,0.5712947970240049,0.00049,0.0,9.894707320970738
36,False,0.6013075388548856,0.00049,0.819935691318328,0.7111703699808029
37,False,0.5676792941939554,0.00049,0.8327974276527331,0.6436175017878174
38,False,0.5919715042812231,0.00049,0.7630225080385853,0.8050261525095851
39,False,0.5360040211590805,0.00049,0.8231511254019293,0.6663677091575512
40,False,0.5272295778284145,0.00049,0.7832797427652733,0.8379592195967769
41,False,0.5751399956695713,0.00049,0.8379421221864952,0.5990634857649971
42,False,0.5825707220143709,0.00049,0.802572347266881,0.771777051821399
43,False,0.5817709621714505,0.00049,0.8247588424437299,0.60149521478886
44,False,0.5328327541153804,0.00049,0.0003215434083601286,8.586852990546028
45,False,0.5160153758248928,0.00049,0.8289389067524117,0.6617158484612247
46,False,0.5718019098385422,0.00049,0.8295819935691319,0.6154881598865104
47,False,0.49748887655083085,0.000343,0.8061093247588424,0.7562041060334234
48,False,0.5028015112646681,0.000343,0.8408360128617364,0.5704144418622903
49,False,0.4802653631208459,0.000343,0.8321543408360129,0.5725441064290295
50,False,0.47633594054318995,0.000343,0.6311897106109325,3.4603754577146084
51,False,0.44707573748856005,0.000343,0.8231511254019293,0.5891454938523639
52,False,0.45990159366099465,0.000343,0.6511254019292605,1.2953496968247882
53,False,0.5061326921820274,0.000343,0.8360128617363344,0.6326209230054997
54,False,0.45850080057348885,0.0002401,0.8337620578778135,0.615059154593293
55,False,0.42279393040529994,0.0002401,0.842443729903537,0.5942895994117405
56,False,0.41392629012452964,0.0002401,0.8369774919614148,0.6102354384695219
57,False,0.41459185577326385,0.0002401,0.8334405144694533,0.5691743899388328
58,False,0.4204482718438886,0.0002401,0.7668810289389068,1.2812674037896552
59,False,0.4229147763536519,0.0002401,0.8366559485530548,0.5602536589578033
60,False,0.4334961472357017,0.0002401,0.8379421221864952,0.6684707146365543
61,False,0.42602693946162024,0.00016807,0.8363344051446946,0.6149381821753511
62,False,0.4182250318225612,0.00016807,0.837620578778135,0.5094447226003052
63,False,0.39905754134596944,0.00016807,0.8437299035369774,0.5288593249688961
64,False,0.3901726197302258,0.00016807,0.8418006430868168,0.5967340536439534
65,False,0.37932766580695104,0.00016807,0.845337620578778,0.5612351371161041
66,False,0.36647448489187545,0.00016807,0.8398713826366561,0.5200394085365859
67,False,0.36468815975352026,0.00016807,0.842443729903537,0.534324069690091
68,False,0.3594888595099413,0.00016807,0.1945337620578778,6.18259000011579
69,False,0.37703716955930955,0.00016807,0.8418006430868168,0.6304708375233162
70,False,0.36762881149706506,0.00016807,0.8427652733118972,0.5397140934727966
71,False,0.35146073253422333,0.000117649,0.8443729903536978,0.5534903922648292
72,False,0.3477145685073277,0.000117649,0.8401929260450159,0.5504092548246169
73,True,0.34918085377889624,0.000117649,0.85016077170418,0.5188638136701185
74,False,0.3515313066773611,0.000117649,0.842443729903537,0.5375422899554396
75,False,0.3309538699634396,0.000117649,0.8456591639871383,0.5217546926050708
76,False,0.3287932713959953,0.000117649,0.8479099678456593,0.4834606350426505
77,False,0.32903975296714477,0.000117649,0.845016077170418,0.47553481837177586
78,True,0.3202804482069931,0.000117649,0.8533762057877813,0.4499197763262071
79,True,0.32041297476397756,0.000117649,0.8524115755627011,0.47285891010446945
80,True,0.3125762804079016,0.000117649,0.8565916398713828,0.4435598933620085
