epoch,loss,lr,val_best_iou,val_loss
33,0.8626150335283841,0.0005,0.43883333333333324,2.5383911673227946
34,0.8602093145426581,0.0005,0.7951666666666667,1.0834983928998312
35,0.8437796752593096,0.0005,0.7698333333333333,1.5208273577690123
36,0.8521200373593498,0.0005,0.8018333333333334,1.0807221674919127
37,0.7754380665807163,0.00025,0.8071666666666668,1.0141651964187621
38,0.7408299598273109,0.00025,0.8028333333333333,0.97521888256073
39,0.7364794515160953,0.00025,0.807,1.0323287757237751
40,0.7271821963085848,0.00025,0.814,1.061588752269745
41,0.7091263198151307,0.00025,0.8145,1.0055043335755667
42,0.6917301855367772,0.00025,0.8133333333333334,0.9639319992065429
43,0.6811864556985743,0.00025,0.8111666666666667,0.987980664173762
44,0.6831070736576529,0.00025,0.8066666666666666,0.9152768468856811
45,0.6960944659569684,0.00025,0.8246666666666665,1.0300741402308147
46,0.6776384390802944,0.00025,0.7983333333333333,0.9735266494750977
47,0.674669381239835,0.00025,0.8136666666666665,0.9599034178256989
48,0.6599858665466308,0.00025,0.7789999999999999,0.9671238748232523
49,0.659411437511444,0.00025,0.8103333333333335,0.991738719145457
50,0.6615960122557247,0.00025,0.8091666666666667,0.9886417424678803
51,0.6200956510095035,0.000125,0.8201666666666666,0.9465205907821655
52,0.6019443494432113,0.000125,0.8258333333333333,0.9373459327220917
53,0.589046320774976,0.000125,0.8183333333333334,0.94337011496226
54,0.5867637228264528,0.000125,0.8191666666666667,0.9665131171544393
55,0.5811624817287221,0.000125,0.813,0.9202183596293132
56,0.5751387033041786,0.000125,0.8118333333333333,0.9639797914028168
57,0.569450970397276,0.000125,0.8263333333333334,0.9333133137226105
58,0.5647966569311479,0.000125,0.8216666666666667,0.951308380762736
59,0.5654773071934195,0.000125,0.8170000000000001,0.9299228552977244
60,0.5533837439032162,0.000125,0.8125,0.9678901243209839
61,0.5443472740930669,0.000125,0.8181666666666666,0.9627352503935496
62,0.5496861408738529,0.000125,0.8113333333333334,0.9083819850285848
63,0.5316809432646807,6.25e-05,0.8228333333333334,0.9355524579683939
64,0.5219802958825055,6.25e-05,0.8301666666666667,0.8874614612261454
65,0.5135166439589333,6.25e-05,0.825,0.8751682285467783
66,0.5168717360496521,6.25e-05,0.8210000000000001,0.9115973011652628
67,0.5091660052187302,6.25e-05,0.8213333333333334,0.9397740300496419
68,0.5088739509442274,6.25e-05,0.8253333333333334,0.9092764782905579
69,0.5010419494264267,6.25e-05,0.8260000000000001,0.8924604749679566
70,0.49663991254918716,3.125e-05,0.8233333333333334,0.9021209708849589
71,0.48857048862120683,3.125e-05,0.8266666666666668,0.874181512594223
72,0.4986598389288958,3.125e-05,0.829,0.8727262139320373
73,0.48633272500599134,3.125e-05,0.8198333333333333,0.868536981344223
74,0.48367919697481043,3.125e-05,0.8203333333333334,0.8823684656620026
75,0.4768510761681725,1.5625e-05,0.8181666666666667,0.8899345835049947
76,0.47530638701775496,1.5625e-05,0.8195000000000001,0.9138951893647512
77,0.4748147188214695,1.5625e-05,0.8163333333333334,0.9074034309387207
78,0.47286508118405063,1.5625e-05,0.8208333333333333,0.9077962827682495
79,0.4742352652549744,1.5625e-05,0.8171666666666667,0.9042396942774454
80,0.46757076270440046,7.8125e-06,0.8180000000000001,0.9027489666144053
81,0.4627162524531869,7.8125e-06,0.819,0.897014917532603
82,0.46649968525942637,7.8125e-06,0.8198333333333333,0.9057467277844747
83,0.4687449886518366,7.8125e-06,0.8180000000000001,0.9110722561677297
84,0.4691812919869142,7.8125e-06,0.8160000000000001,0.8991137544314066
