epoch,loss,lr,val_best_iou,val_loss
0,0.19886871545948037,4.03536e-06,0.857556270096463,0.3148813669321238
1,0.1983191349152387,4.03536e-06,0.8530546623794211,0.31593653818418743
2,0.19794989452537554,4.03536e-06,0.8572347266881027,0.31650827767572987
3,0.197512129354537,4.03536e-06,0.857234726688103,0.315817532911178
4,0.19968143020845947,4.03536e-06,0.857877813504823,0.31536483376547453
5,0.19827099492277647,4.03536e-06,0.857877813504823,0.3154161789505428
6,0.19853573402803285,4.03536e-06,0.8578778135048232,0.31596701455652904
7,0.19893967146937533,4.03536e-06,0.8581993569131832,0.31513097417507907
8,0.1983680536216159,4.03536e-06,0.8569131832797428,0.3189833104802098
9,0.1983477555250808,4.03536e-06,0.857234726688103,0.320608285462358
10,0.19733502303990136,4.03536e-06,0.8569131832797428,0.32070007853186017
11,0.198359467683471,4.03536e-06,0.857877813504823,0.3183838458689846
12,0.19837538841272515,4.03536e-06,0.8569131832797428,0.3177517993657152
13,0.1990605512570841,2.8247518e-06,0.8549839228295819,0.3260519082906545
14,0.19837304043929982,2.8247518e-06,0.8553054662379421,0.3243803831350382
15,0.1984715539844237,2.8247518e-06,0.8549839228295819,0.3255044221878052
16,0.1992336753667185,2.8247518e-06,0.8585209003215434,0.3179057556716576
17,0.2011737820149936,2.8247518e-06,0.8588424437299036,0.3159456802142778
18,0.19824247135189846,2.8247518e-06,0.8585209003215434,0.31636092852549536
19,0.19807793523229006,2.8247518e-06,0.8581993569131832,0.3153916629468513
20,0.198196875812992,2.8247518e-06,0.8588424437299036,0.31689586090313276
